Company Name,Location Name,Address,Latitude,Longitude,Street Address,City,State,Country,Year Built
China Telecom,Telehouse Chelsea Data Center,"85 10th Avenue, New York, NY 10011, USA",40.7434562,-74.0075595,85 10th Avenue,New York,NY 10011,USA,
Lumen,Cincinnati 1 Data Center,"400 Pike Street, Cincinnati, OH, USA",39.10190185567011,-84.50318334,400 Pike Street,Cincinnati,OH,USA,
Neutron Colocation,Spokane Data Center,"422 West Riverside Avenue, Spokane, WA, USA",47.65803251714229,-117.4184721,422 West Riverside Avenue,Spokane,WA,USA,
1547 Critical Systems Realty,MIWI1 Wells Building Data Center,"324 East Wisconsin Avenue, Milwaukee, WI, USA",43.0389885,-87.90693794,324 East Wisconsin Avenue,Milwaukee,WI,USA,
Cologix,JAX2 Jacksonville Data Center,"4800 Spring Park Road, Jacksonville, FL, USA",30.2732365,-81.6139148,4800 Spring Park Road,Jacksonville,FL,USA,
DSM,Winter Haven Data Center,"200 Avenue B Northwest, Winter Haven, FL, USA",28.023873,-81.729009,200 Avenue B Northwest,Winter Haven,FL,USA,
Equinix,AT2 Atlanta IBX Data Center,"56 Marietta Street NorthWest, Atlanta, GA, USA",33.77239354717176,-84.4017311,56 Marietta Street NorthWest,Atlanta,GA,USA,
Evocative,Emeryville Data Center (OAK1),"1400 65th Street, Emeryville, CA, USA",37.846323,-122.29435,1400 65th Street,Emeryville,CA,USA,
DataBank,ACT1 - Waco Data Center,"700 Austin Avenue, Waco, TX, USA",31.555117,-97.133556,700 Austin Avenue,Waco,TX,USA,
FirstLight,Portsmouth Data Center,"359 Corporate Drive, Portsmouth, NH, USA",43.07274255,-70.80276247,359 Corporate Drive,Portsmouth,NH,USA,
Fortress Data Centers,SF1: San Francisco,"274 Brannan Street, San Francisco, CA, USA",37.7825848,-122.3917665,274 Brannan Street,San Francisco,CA,USA,
Element Critical,Chicago Two Data Center,"341 Haynes Dr, Wood Dale, IL, USA",41.97422775,-87.96717559,341 Haynes Dr,Wood Dale,IL,USA,
Lumen,Tulsa 1 Data Center,"18 West Archer Street, Tulsa, OK, USA",36.15713366666667,-95.993394,18 West Archer Street,Tulsa,OK,USA,
DataBank,HOU5 -Houston Galleria Data Center,"4201 Southwest Freeway, Houston, TX 77027, USA",29.730274775510207,-95.44736515,4201 Southwest Freeway,Houston,TX 77027,USA,
Lumen,Kansas City 2 Data Center,"1212 East 19th Street, Kansas City, MO, USA",39.09067965,-94.56839291,1212 East 19th Street,Kansas City,MO,USA,
TierPoint,Baltimore Data Center,"1401 Russell Street, Baltimore, MD, USA",39.2754558,-76.62550987,1401 Russell Street,Baltimore,MD,USA,
Digital Realty,Boston BOS16 Data Center,"105 Cabot Street, Needham, MA, USA",42.302236,-71.21956515,105 Cabot Street,Needham,MA,USA,
TPx Communications,Dallas Data Center,"717 North Harwood Street, Dallas, TX, USA",32.785532399999994,-96.79804231,717 North Harwood Street,Dallas,TX,USA,
DataBank,IND2 Downtown Indianapolis Data Center,"650 West Henry Street, Indianapolis, IN, USA",39.7601052,-86.1704582,650 West Henry Street,Indianapolis,IN,USA,
123NET,Southfield Data Center NW (DC2),"24275 Northwestern Hwy, Southfield, MI, USA",42.46748075805999,-83.23350047,24275 Northwestern Hwy,Southfield,MI,USA,
FirstLight,Brunswick Data Center,"14 Resilient Circle, Brunswick, ME, USA",43.89518095,-69.922964,14 Resilient Circle,Brunswick,ME,USA,
DataBank,ORD2 Downtown Chicago Metro Data Center,"840 South Canal Street, Chicago, IL, USA",41.8709343,-87.64014107,840 South Canal Street,Chicago,IL,USA,
TierPoint,Kansas City - Lenexa Data Center,"14500 West 105th Street, Lenexa, KS, USA",38.940002,-94.759005,14500 West 105th Street,Lenexa,KS,USA,
365 Data Centers,GA1 Alpharetta Data Center,"11650 Great Oaks Way, Alpharetta, GA, USA",34.06264595427264,-84.26721363,11650 Great Oaks Way,Alpharetta,GA,USA,
Centersquare,EWR3 Piscataway Data Center Campus,"3 Corporate Place, Piscataway, NJ, USA",40.55379115,-74.45706791,3 Corporate Place,Piscataway,NJ,USA,
Data Canopy,Chicago (Aurora),"2905 Diehl Rd, Aurora, IL 60502, USA",41.79805272231562,-88.24663633,2905 Diehl Rd,Aurora,IL 60502,USA,
TierPoint,Spokane SPO03 Data Center,"23017 East Mission Avenue, Liberty Lake, WA 99019, USA",47.67137018,-117.0948362,23017 East Mission Avenue,Liberty Lake,WA 99019,USA,
DataBank,MSP2 East Twin Cities Data Center,"3255 Neil Armstrong Blvd, Eagan, MN, USA",44.83751935959474,-93.14541444,3255 Neil Armstrong Blvd,Eagan,MN,USA,
Digital Realty,Silicon Valley SJC31 Data Center,"2805 Lafayette Street, Santa Clara, CA, USA",37.37234705,-121.9482597,2805 Lafayette Street,Santa Clara,CA,USA,
Digital Realty,New York EWR20 Data Center,"100 Delawanna Avenue, Clifton, NJ, USA",40.82993065,-74.12675,100 Delawanna Avenue,Clifton,NJ,USA,
Sabey Data Centers,SDC Seattle Data Center,"3355 35th Ave S, Tukwila, WA 98168, USA",47.48315235751861,-122.2879453,3355 35th Ave S,Tukwila,WA 98168,USA,
UnitedLayer,Las Vegas North Data Center,"7135 South Decatur Boulevard, Las Vegas, NV, USA",36.06011615,-115.2101941,7135 South Decatur Boulevard,Las Vegas,NV,USA,
Expedient,Baltimore Tide Point Data Center,"1050 Hull Street, Baltimore, MD, USA",39.2746901,-76.5916456,1050 Hull Street,Baltimore,MD,USA,
CyrusOne,CIN4 Cincinnati Hamilton Data Center,"103 Knightsbridge Drive, Hamilton, OH, USA",39.387044,-84.565783,103 Knightsbridge Drive,Hamilton,OH,USA,
Lumen,Raleigh 1 Data Center,"5301 Departure Drive, Raleigh, NC, USA",35.854389607470736,-78.59581501,5301 Departure Drive,Raleigh,NC,USA,
Equinix,DA3 Dallas Data Center,"1950 North Stemmons Freeway, Dallas, TX, USA",32.800965950000005,-96.819523,1950 North Stemmons Freeway,Dallas,TX,USA,
123NET,Southfield Data Center W (DC3),"24245 Northwestern Hwy, Southfield, MI, USA",42.46732261639912,-83.23325588,24245 Northwestern Hwy,Southfield,MI,USA,
Iron Mountain Data Centers,DEN - 1 - Denver Data Center,"4300 Brighton Blvd, Denver, CO, USA",39.77737055,-104.9682756,4300 Brighton Blvd,Denver,CO,USA,
CoreSite,BO1 Boston Data Center,"70 Inner Belt Road, Somerville, MA, USA",42.37670585,-71.07975762,70 Inner Belt Road,Somerville,MA,USA,
24Shells Inc,EWR Data Center,"101 Possumtown Road, Piscataway, NJ, USA",40.5574623,-74.48445497,101 Possumtown Road,Piscataway,NJ,USA,
Evocative,New York Data Center (JFK2),"480 N Bedford Rd, Chappaqua, NY 10514, USA",41.1774816,-73.7512709,480 N Bedford Rd,Chappaqua,NY 10514,USA,
Digital Realty,Miami MIA10 Data Center,"36 Northeast 2nd Street, Miami, FL 33132, USA",25.7758419,-80.1929625,36 Northeast 2nd Street,Miami,FL 33132,USA,
Flexential,Portland - Hillsboro 1 Data Center,"3935 NE Aloclek Dr, Hillsboro, OR 97124, USA",45.5489278,-122.8924544,3935 NE Aloclek Dr,Hillsboro,OR 97124,USA,
US Signal,South Bend Data Center,"506 West South Street, South Bend, IN, USA",41.66945393877551,-86.256206,506 West South Street,South Bend,IN,USA,
Flexential,Tampa - North Data Center,"8350 Parkedge Dr, Tampa, FL 33637, USA",28.0738377,-82.3683619,8350 Parkedge Dr,Tampa,FL 33637,USA,
Lumen,Chicago 2 Data Center,"900 North Kingsbury Street, Chicago, IL, USA",41.897947,-87.643443,900 North Kingsbury Street,Chicago,IL,USA,
Flexential,Charlotte - South Data Center,"8910 Lenox Pointe Drive, Charlotte, NC, USA",35.1353954,-80.9369727,8910 Lenox Pointe Drive,Charlotte,NC,USA,
US Signal,Southfield Data Center,"21648 Melrose Avenue, Southfield, MI, USA",42.44774752704326,-83.25622432,21648 Melrose Avenue,Southfield,MI,USA,
Rackspace,SJC2 San Jose Data Center,"150 South 1st Street, San Jose, CA, USA",37.3336276,-121.8879727,150 South 1st Street,San Jose,CA,USA,
American Tower,Edge Data Center Boulder,"9110 Interlocken Loop, Broomfield, CO, USA",39.93038207546503,-105.128073,9110 Interlocken Loop,Broomfield,CO,USA,
Equinix,MI2 Miami Data Center,"36 Northeast 2nd Street, Miami, FL, USA",25.7758419,-80.1929625,36 Northeast 2nd Street,Miami,FL,USA,
Evocative,Dallas Data Center (DAL6),"1221 Coit Road, Plano, TX, USA",33.01601457142858,-96.76688514,1221 Coit Road,Plano,TX,USA,
CoreSite,SV7 Silicon Valley Data Center,"3020 Coronado Drive, Santa Clara, CA, USA",37.30224047360288,-122.0289792,3020 Coronado Drive,Santa Clara,CA,USA,
Digital Realty,Silicon Valley SJC14 Data Center,"1500 Space Park Drive, Santa Clara, CA 95054, USA",37.37576825,-121.9551844,1500 Space Park Drive,Santa Clara,CA 95054,USA,
UnitedLayer,One Wilshire Data Center,"624 South Grand Avenue, Los Angeles, CA, USA",34.0478871,-118.2555541,624 South Grand Avenue,Los Angeles,CA,USA,
Equinix,SV15 Silicon Valley Data Center,"2970 Corvin Drive, Santa Clara, CA, USA",37.37533395653293,-121.9879547,2970 Corvin Drive,Santa Clara,CA,USA,
TierPoint,Jacksonville Data Center,"8324 Baymeadows Way, Jacksonville, FL, USA",30.2167346,-81.5815109,8324 Baymeadows Way,Jacksonville,FL,USA,
Lumen,Hartford 1 Data Center,"155 Locust Street, Hartford, CT, USA",41.7450929,-72.6651517,155 Locust Street,Hartford,CT,USA,
Lumen,Tustin 1 Data Center,"14452 Franklin Avenue, Tustin, CA, USA",33.7167573,-117.8057759,14452 Franklin Avenue,Tustin,CA,USA,
1547 Critical Systems Realty,CHIL2 Chicago Data Center,"725 South Wells Street, Chicago, IL, USA",41.87262895,-87.63329793,725 South Wells Street,Chicago,IL,USA,
Lumen,Austin 3 Data Center,"2916 Montopolis Dr, Austin, TX, USA",30.21429715,-97.71266755,2916 Montopolis Dr,Austin,TX,USA,
DataBank,EWR2 - Piscataway Data Center,"25 Corporate Place South, Piscataway, NJ, USA",40.549467001980446,-74.45588907,25 Corporate Place South,Piscataway,NJ,USA,
CoreSite,CH1 Chicago Data Center,"427 South LaSalle Street, Chicago, IL, USA",41.87633285,-87.63148077,427 South LaSalle Street,Chicago,IL,USA,
DataBank,SLC2 Granite Point Data Center,"14944 Pony Express Rd, Bluffdale, Salt Lake, UT, USA",40.48100987006763,-111.9029144,14944 Pony Express Rd,Bluffdale,Salt Lake,UT,
Evocative,El Segundo Data Center (LAX10),"2260 East El Segundo Boulevard, El Segundo, CA, USA",33.915514,-118.3846185,2260 East El Segundo Boulevard,El Segundo,CA,USA,
DartPoints,Columbus Data Center,"2425 Technology Blvd, Columbus, IN 47201, USA",39.18314721212121,-85.89557803,2425 Technology Blvd,Columbus,IN 47201,USA,
Aptum Technologies,LAX-600W7 Data Center,"360 East 2nd Street, Los Angeles, CA, USA",34.0480619,-118.2400005,360 East 2nd Street,Los Angeles,CA,USA,
Digital Realty,Charlotte CLT10 Data Center,"113 North Myers Street, Charlotte, NC, USA",35.22145201510647,-80.83592112,113 North Myers Street,Charlotte,NC,USA,
Netrality Data Centers,401 North Broad Philadelphia Data Center,"401 North Broad Street, Philadelphia, PA, USA",39.9598694,-75.16081442,401 North Broad Street,Philadelphia,PA,USA,
Flexential,Nashville - Cool Springs Data Center,"425 Duke Drive, Franklin, TN, USA",35.95102,-86.83342994,425 Duke Drive,Franklin,TN,USA,
Telesystem,DC-2 Michigan Data Center,"1240 Huber Drive, Monroe, MI, USA",41.936367234375005,-83.40490822,1240 Huber Drive,Monroe,MI,USA,
Cologix,LAK1 Lakeland Data Center,"2850 Interstate Drive, Lakeland, FL, USA",28.078985047165688,-81.97469041,2850 Interstate Drive,Lakeland,FL,USA,
Lumen,Austin 2 Data Center,"500 Chicon Street, Austin, TX, USA",30.2610485,-97.72307331,500 Chicon Street,Austin,TX,USA,
DataBank,ATL2 - Atlanta West End Data Center,"1100 White Street Southwest, Atlanta, GA, USA",33.733908400000004,-84.42572934,1100 White Street Southwest,Atlanta,GA,USA,
US Signal,Indianapolis Data Center,"701 West Henry Street, Indianapolis, Indiana, USA",39.7595371,-86.1709558,701 West Henry Street,Indianapolis,Indiana,USA,
Centersquare,SFO4 Santa Clara Data Center Campus,"1500 Space Park Drive, Santa Clara, CA 95054, USA",37.37576825,-121.9551844,1500 Space Park Drive,Santa Clara,CA 95054,USA,
CoreSite,DE1 Denver Data Center,"910 15th Street, Denver, CO, USA",39.7455712,-104.9956911,910 15th Street,Denver,CO,USA,
Iron Mountain Data Centers,AZP - 2 - Phoenix Data Center,"4802 East Van Buren Street, Phoenix, AZ, USA",33.45235855,-111.9772614,4802 East Van Buren Street,Phoenix,AZ,USA,
China Telecom,Los Angeles Data Center,"600 West 7th Street, Los Angeles, CA, USA",34.0473499,-118.256999,600 West 7th Street,Los Angeles,CA,USA,
Equinix,AT3 Atlanta Data Center,"56 Marietta Street NorthWest, Atlanta, GA, USA",33.77239354717176,-84.4017311,56 Marietta Street NorthWest,Atlanta,GA,USA,
Limestone Networks,DFW1 Dallas Data Center,"400 S Akard St, Dallas, TX, USA",32.778320550000004,-96.79850024,400 S Akard St,Dallas,TX,USA,
Opus Interactive,Hillsboro Data Center,"8135 Northeast Evergreen Parkway, Hillsboro, OR, USA",45.5473804,-122.8972723,8135 Northeast Evergreen Parkway,Hillsboro,OR,USA,
Dynascale,Irvine Data Center,"2640 Main Street, Irvine, CA, USA",33.68105165,-117.8417019,2640 Main Street,Irvine,CA,USA,
Performive,ATL05 Data Center,"1130 Powers Ferry Place, Marietta, GA, USA",33.924006345084614,-84.48240908,1130 Powers Ferry Place,Marietta,GA,USA,
Equinix,DE1 Englewood Data Center,"9706 East Easter Avenue, Centennial, CO, USA",39.58737215,-104.8765755,9706 East Easter Avenue,Centennial,CO,USA,
Digital Realty,Silicon Valley SC1 Data Center,"2220 De La Cruz Boulevard, Santa Clara, CA, USA",37.36262782738254,-121.941613,2220 De La Cruz Boulevard,Santa Clara,CA,USA,
US Signal,Oak Brook Data Center,"810 Jorie Blvd, Oak Brook, IL, USA",41.84085848829432,-87.94907506,810 Jorie Blvd,Oak Brook,IL,USA,
Digital Realty,Chicago ORD23 Data Center,"505 North Railroad Avenue, Northlake, IL, USA",41.91899112244898,-87.91289539,505 North Railroad Avenue,Northlake,IL,USA,
DataBank,LAX1 Los Angeles One Wilshire Data Center,"624 South Grand Avenue, Los Angeles, CA, USA",34.0478871,-118.2555541,624 South Grand Avenue,Los Angeles,CA,USA,
DataBank,DEN3 Downtown Denver Data Center,"1500 Champa Street, Denver, CO, USA",39.7457646,-104.994421,1500 Champa Street,Denver,CO,USA,
H5 Data Centers,Seattle Data Center,"1000 Denny Way, Seattle, WA, USA",47.6191101,-122.3365314,1000 Denny Way,Seattle,WA,USA,
Lumen,Amarillo 1 Data Center,"512 SE 8th Ave, Amarillo, TX, USA",35.20502396972845,-101.8330585,512 SE 8th Ave,Amarillo,TX,USA,
Digital Realty,Boston BOS13 Data Center,"55 Middlesex Turnpike, Bedford, MA, USA",42.512436050000005,-71.23675146,55 Middlesex Turnpike,Bedford,MA,USA,
H5 Data Centers,Atlanta Data Center,"345 Courtland Street Northeast, Atlanta, GA, USA",33.764767,-84.384012,345 Courtland Street Northeast,Atlanta,GA,USA,
Lumen,Akron 2 Data Center,"110 South Arlington Street, Akron, OH, USA",41.06956941666667,-81.49075821,110 South Arlington Street,Akron,OH,USA,
Data Canopy,Cincinnati,"229 W 7th St, Cincinnati, OH 45202, USA",39.1027886,-84.51792286,229 W 7th St,Cincinnati,OH 45202,USA,
American Tower,Edge Data Center Atlanta,"2374 Fairburn Road Southwest, Atlanta, GA, USA",33.6903834,-84.51117176,2374 Fairburn Road Southwest,Atlanta,GA,USA,
Vantage Data Centers,CA2 Santa Clara Data Center,"737 Mathew Street, Santa Clara, CA, USA",37.36409,-121.9469487,737 Mathew Street,Santa Clara,CA,USA,
Flexential,Atlanta - Douglasville 2 Data Center,"1750 N River Rd, Douglasville, Georgia 30122, USA",33.730702550000004,-84.61123988,1750 N River Rd,Douglasville,Georgia 30122,USA,
Limestone Networks,JFK1 NYC Data Center,"5851 West Side Avenue, North Bergen, NJ, USA",40.79686485,-74.03114034,5851 West Side Avenue,North Bergen,NJ,USA,
CoreSite,VA2 Reston Data Center,"12098 Sunrise Valley Drive, Reston, VA, USA",38.94506655436968,-77.34115631,12098 Sunrise Valley Drive,Reston,VA,USA,
DC BLOX,Greenville GSP1 Data Center,"33 Global Drive, Greenville, SC, USA",34.80691215,-82.34558275,33 Global Drive,Greenville,SC,USA,
Cogent Communications,Atlanta Data Center,"55 Marietta St NW, Atlanta, GA, USA",33.77239354717176,-84.4017311,55 Marietta St NW,Atlanta,GA,USA,
"Datacate, Inc",SJC1 Bay Area Santa Clara Data Center,"2151 Mission College Blvd, Santa Clara, CA, USA",37.38858276926831,-121.9626957,2151 Mission College Blvd,Santa Clara,CA,USA,
Equinix,LA2 Los Angeles Data Center,"818 West 7th Street, Los Angeles, CA, USA",33.73795510204082,-118.2950326,818 West 7th Street,Los Angeles,CA,USA,
Equinix,DA4 Dallas Data Center,"2323 Bryan Street, Dallas, TX, USA",32.78697608163265,-96.79400535,2323 Bryan Street,Dallas,TX,USA,
Digital Fortress,Portland Data Center 2 - (PTL2),"9705 Southwest Sunshine Court, Beaverton, OR, USA",45.47632635,-122.776147,9705 Southwest Sunshine Court,Beaverton,OR,USA,
Lumen,San Antonio 1 Data Center,"5130 Service Center Drive, San Antonio, TX, USA",29.475608605654998,-98.39147204,5130 Service Center Drive,San Antonio,TX,USA,
DC BLOX,Huntsville HSV1 Data Center,"333 Diamond Drive Northwest, Huntsville, AL, USA",34.71042017296464,-86.69215608,333 Diamond Drive Northwest,Huntsville,AL,USA,
Evocative,Santa Clara Data Center (SJC14),"1525 Comstock Street, Santa Clara, CA 95054, USA",37.37488095,-121.9559991,1525 Comstock Street,Santa Clara,CA 95054,USA,
Psychz Networks,Dallas Data Center,"1515 Round Table Drive, Dallas, TX, USA",32.83790805,-96.87839317,1515 Round Table Drive,Dallas,TX,USA,
CyrusOne,CHI5 Chicago Lombard Data Center,"1850 Springer Drive, Lombard, IL, USA",41.849479200000005,-88.02961199,1850 Springer Drive,Lombard,IL,USA,
Colocation Northwest,Downtown Seattle Data Center,"2001 6th Avenue, Seattle, WA, USA",47.61435475,-122.3388637,2001 6th Avenue,Seattle,WA,USA,
CoreSite,AT1 Atlanta Data Center,"55 Marietta Street NorthWest, Atlanta, GA, USA",33.77239354717176,-84.4017311,55 Marietta Street NorthWest,Atlanta,GA,USA,
Iron Mountain Data Centers,KCM - 1 - Kansas City Data Center,"6301 Winchester Avenue, Kansas City, MO, USA",39.01094446849568,-94.50460935,6301 Winchester Avenue,Kansas City,MO,USA,
H5 Data Centers,St. Louis Data Center,"710 N Tucker Blvd, St. Louis, MO, USA",38.63253895,-90.19569849,710 N Tucker Blvd,St. Louis,MO,USA,
Flexential,Allentown Data Center,"744 Roble Rd, Allentown, PA, USA",40.6356953,-75.45757328,744 Roble Rd,Allentown,PA,USA,
Hivelocity,DAL1 Dallas Data Center,"1515 Round Table Drive, Dallas, TX, USA",32.83790805,-96.87839317,1515 Round Table Drive,Dallas,TX,USA,
US Signal,Detroit North Data Center,"1035 W Entrance Dr, Auburn Hills, MI 48326, USA",42.65276939690078,-83.21549533,1035 W Entrance Dr,Auburn Hills,MI 48326,USA,
Lumen,Albany 3 Data Center,"11 North Pearl Street, Albany, NY, USA",42.65002935,-73.75207456,11 North Pearl Street,Albany,NY,USA,
Evocative,San Jose Data Center (SJC7),"534 Stockton Avenue, San Jose, CA, USA",37.3385488,-121.910161,534 Stockton Avenue,San Jose,CA,USA,
Acehost Data Centers,Raleigh-Durham Data Center,"4518 South Miami Boulevard, Durham, NC, USA",35.8958052,-78.8491904,4518 South Miami Boulevard,Durham,NC,USA,
EdgeConnex,SLC01 Salt Lake City Data Center,"2302 South Presidents Drive, West Valley City, UT, USA",40.72114995,-111.9849791,2302 South Presidents Drive,West Valley City,UT,USA,
Lumen,Minneapolis 1 Data Center,"511 11th Avenue South, Minneapolis, MN, USA",44.97112695,-93.25461666,511 11th Avenue South,Minneapolis,MN,USA,
Equinix,SV17 Silicon Valley Data Center,"3030 Corvin Drive, Santa Clara, CA, USA",37.37632906880751,-121.9879683,3030 Corvin Drive,Santa Clara,CA,USA,
Telehouse,Los Angeles Data Center,"626 Wilshire Boulevard, Los Angeles, CA, USA",34.0482839,-118.2569578,626 Wilshire Boulevard,Los Angeles,CA,USA,
Iron Mountain Data Centers,CHI-1 - Chicago Data Center,"1680 Touhy Avenue, Des Plaines, IL, USA",42.00982165758872,-87.88233799,1680 Touhy Avenue,Des Plaines,IL,USA,
DataBank,CLE1 - Downtown Cleveland Data Center,"1255 Euclid Avenue, Cleveland, OH, USA",41.5011702,-81.68351127,1255 Euclid Avenue,Cleveland,OH,USA,
EdgeConnex,ATL02 Atlanta Data Center,"1101 Donnelly Avenue Southwest, Atlanta, GA 30310, USA",33.73163315,-84.42339502,1101 Donnelly Avenue Southwest,Atlanta,GA 30310,USA,
Expedient,Columbus - Upper Arlington Data Center,"5000 Arlington Centre Boulevard, Upper Arlington, OH, USA",40.057836550000005,-83.07842597,5000 Arlington Centre Boulevard,Upper Arlington,OH,USA,
DataBank,HOU2 - Westway Park II Data Center,"5170 Westway Park Blvd, Houston, TX 77041, USA",29.844437857142857,-95.55727229,5170 Westway Park Blvd,Houston,TX 77041,USA,
DataBank,MSP3 Brooklyn Park Data Center,"8111 Oxbow Creek Drive North, Brooklyn Park, MN, USA",45.14373095,-93.38711891,8111 Oxbow Creek Drive North,Brooklyn Park,MN,USA,
Data Canopy,Houston,"11003 Corporate Centre Drive, Houston, TX, USA",29.841112708928318,-95.56317221,11003 Corporate Centre Drive,Houston,TX,USA,
H5 Data Centers,Phoenix Data Center,"2600 West Germann Road, Chandler, AZ, USA",33.27697855,-111.8860302,2600 West Germann Road,Chandler,AZ,USA,
Digital Fortress,New Jersey Data Center - (PNJ),"201 Centennial Avenue, Piscataway, NJ, USA",40.542712,-74.497662,201 Centennial Avenue,Piscataway,NJ,USA,
Equinix,SV16 Silicon Valley Data Center,"3000 Corvin Drive, Santa Clara, CA, USA",37.375831501947104,-121.9879608,3000 Corvin Drive,Santa Clara,CA,USA,
FirstLight,Bedford Data Center,"8 Commerce Drive, Bedford, NH, USA",42.9281915,-71.4638354,8 Commerce Drive,Bedford,NH,USA,
EdgeConnex,ATL01 Atlanta Data Center,"1003 Donnelly Avenue Southwest, Atlanta, GA 30310, USA",33.7292773,-84.4204474,1003 Donnelly Avenue Southwest,Atlanta,GA 30310,USA,
Everstream,Grand Rapids Data Center,"3950 Sparks Drive Southeast, Grand Rapids, MI, USA",42.91541861022827,-85.56991867,3950 Sparks Drive Southeast,Grand Rapids,MI,USA,
US Signal,Indianapolis North Data Center,"6325 Morenci Trail, Indianapolis, IN, USA",39.8703535,-86.23699155,6325 Morenci Trail,Indianapolis,IN,USA,
DartPoints,Baton Rouge Data Center 2,"7139 Florida Blvd, Baton Rouge, LA 70806, USA",30.451444525252526,-91.11561171,7139 Florida Blvd,Baton Rouge,LA 70806,USA,
Lumen,Mobile 1 Data Center,"50 North Lawrence Street, Mobile, AL, USA",30.690917,-88.048361,50 North Lawrence Street,Mobile,AL,USA,
Ntirety,Denver Data Center,"888 South Broadway, Denver, CO, USA",39.70163939583333,-104.9876502,888 South Broadway,Denver,CO,USA,
TierPoint,Milwaukee Data Center,"3701 West Burnham Street, Milwaukee, WI, USA",43.00949395,-87.96106016,3701 West Burnham Street,Milwaukee,WI,USA,
TierPoint,St. Louis - Olive Data Center,"1111 Olive Street, St. Louis, MO, USA",38.62976225,-90.19642084,1111 Olive Street,St. Louis,MO,USA,
H5 Data Centers,Albuquerque Data Center,"505 Marquette Avenue Northwest, Albuquerque, NM, USA",35.08908205,-106.6526007,505 Marquette Avenue Northwest,Albuquerque,NM,USA,
DataBank,DFW5 - Dallas Infomart Data Center,"1950 North Stemmons Freeway, Dallas, TX, USA",32.800965950000005,-96.819523,1950 North Stemmons Freeway,Dallas,TX,USA,
DataBank,DEN4 Westminster Data Center,"7579 West 103rd Avenue, Westminster, CO, USA",39.88354054938795,-105.0810265,7579 West 103rd Avenue,Westminster,CO,USA,
EdgeConnex,MIA02 Miami Data Center,"475 Northeast 185th Street, Miami, FL, USA",25.9455284,-80.191054,475 Northeast 185th Street,Miami,FL,USA,
Limestone Networks,PDX1 Portland Data Center,"3935 Northeast Aloclek Drive, Hillsboro, OR, USA",45.5489278,-122.8924544,3935 Northeast Aloclek Drive,Hillsboro,OR,USA,
Colocation Northwest,South Hill Data Center,"1023 39th Avenue Southeast, Puyallup, WA, USA",47.1609036,-122.2792443,1023 39th Avenue Southeast,Puyallup,WA,USA,
FirstLight,Albany Data Center,"11 North Pearl Street, Albany, NY, USA",42.65002935,-73.75207456,11 North Pearl Street,Albany,NY,USA,
DataBank,BOS1 - Boston Data Center,"1 Summer Street, Boston, MA, USA",42.3518246,-71.0549596,1 Summer Street,Boston,MA,USA,
iTel Networks Inc.,Chicago E Randolph Data Center,"130 East Randolph Street, Chicago, IL, USA",41.88498435,-87.6231451,130 East Randolph Street,Chicago,IL,USA,
Colocation America,Boston DC1 Data Center,"34 Saint Martin Drive, Marlborough, MA, USA",42.3135391,-71.58031485,34 Saint Martin Drive,Marlborough,MA,USA,
Volico Data Center,FLL1 - Broward Data Center,"500 Green Road, Deerfield Beach, FL 33064, USA",26.289850040725028,-80.12915194,500 Green Road,Deerfield Beach,FL 33064,USA,
Colocation America,HartfordDC1 Data Center,"108 Bank St, Waterbury, CT, USA",41.55436598244873,-73.04107513,108 Bank St,Waterbury,CT,USA,
Expedient,Pittsburgh - Green Tree Data Center,"810 Parish Street, Pittsburgh, PA, USA",40.42736825,-80.04250428,810 Parish Street,Pittsburgh,PA,USA,
UnitedLayer,200 Paul Data Center,"200 Paul Avenue, San Francisco, CA, USA",37.72345945,-122.3979578,200 Paul Avenue,San Francisco,CA,USA,
TierPoint,Charlotte - Center Park Data Center,"1805 Center Park Drive, Charlotte, NC, USA",35.1742693,-80.92753258,1805 Center Park Drive,Charlotte,NC,USA,
H5 Data Centers,Charlotte Data Center,"10105 David Taylor Drive, Charlotte, NC, USA",35.329863,-80.76579058,10105 David Taylor Drive,Charlotte,NC,USA,
Flexential,Denver - Centennial Data Center,"12500 East Arapahoe Road, Centennial, CO, USA",39.5941864,-104.8431658,12500 East Arapahoe Road,Centennial,CO,USA,
CyrusOne,"NVA1, NVA2 & NVA3 Northern Virginia Sterling Data Center","21111 Ridgetop Circle, Sterling, VA, USA",39.0259287,-77.41457887,21111 Ridgetop Circle,Sterling,VA,USA,
CyrusOne,DFW3 Dallas Data Center,"2300 Chelsea Boulevard, Allen, TX, USA",33.149050106374254,-96.66356755,2300 Chelsea Boulevard,Allen,TX,USA,
DataBank,DFW7 - Dallas LBJ Data Center,"6606 Lyndon B Johnson Freeway, Dallas, TX, USA",32.92559981818182,-96.79124641,6606 Lyndon B Johnson Freeway,Dallas,TX,USA,
Hurricane Electric,Fremont 2 Data Center,"48233 Warm Springs Boulevard, Fremont, CA, USA",37.47183805,-121.9203315,48233 Warm Springs Boulevard,Fremont,CA,USA,
TierPoint,Chicago – Polk Data Center,"601 West Polk Street, Chicago, IL, USA",41.87160615,-87.64306966,601 West Polk Street,Chicago,IL,USA,
Data Canopy,Dallas (Allen),"2300 Chelsea Boulevard, Allen, TX 75013, USA",33.13372175,-96.6634903,2300 Chelsea Boulevard,Allen,TX 75013,USA,
