Company Name,Location Name,Address,Latitude,Longitude,Street Address,City,State,Country,Year Built
Equinix,DA3 Dallas Data Center,"1950 North Stemmons Freeway, Dallas, TX, USA",32.800965950000005,-96.819523,1950 North Stemmons Freeway,Dallas,TX,USA,1986
Equinix,DA3 Dallas Data Center,"1950 North Stemmons Freeway, Dallas, TX, USA",32.800965950000005,-96.819523,1950 North Stemmons Freeway,Dallas,TX,USA,1986
Equinix,DA3 Dallas Data Center,"1950 North Stemmons Freeway, Dallas, TX, USA",32.800965950000005,-96.819523,1950 North Stemmons Freeway,Dallas,TX,USA,1986
Equinix,DA3 Dallas Data Center,"1950 North Stemmons Freeway, Dallas, TX, USA",32.800965950000005,-96.819523,1950 North Stemmons Freeway,Dallas,TX,USA,1986
Equinix,DA3 Dallas Data Center,"1950 North Stemmons Freeway, Dallas, TX, USA",32.800965950000005,-96.819523,1950 North Stemmons Freeway,Dallas,TX,USA,1986
Equinix,DA3 Dallas Data Center,"1950 North Stemmons Freeway, Dallas, TX, USA",32.800965950000005,-96.819523,1950 North Stemmons Freeway,Dallas,TX,USA,1986
Equinix,DA3 Dallas Data Center,"1950 North Stemmons Freeway, Dallas, TX, USA",32.800965950000005,-96.819523,1950 North Stemmons Freeway,Dallas,TX,USA,1986
Equinix,DA3 Dallas Data Center,"1950 North Stemmons Freeway, Dallas, TX, USA",32.800965950000005,-96.819523,1950 North Stemmons Freeway,Dallas,TX,USA,1986
123NET,Southfield Data Center W (DC3),"24245 Northwestern Hwy, Southfield, MI, USA",42.46732261639912,-83.23325588,24245 Northwestern Hwy,Southfield,MI,USA,1956
Iron Mountain Data Centers,DEN - 1 - Denver Data Center,"4300 Brighton Blvd, Denver, CO, USA",39.77737055,-104.9682756,4300 Brighton Blvd,Denver,CO,USA,Not Available
Iron Mountain Data Centers,DEN - 1 - Denver Data Center,"4300 Brighton Blvd, Denver, CO, USA",39.77737055,-104.9682756,4300 Brighton Blvd,Denver,CO,USA,1946
CoreSite,BO1 Boston Data Center,"70 Inner Belt Road, Somerville, MA, USA",42.37670585,-71.07975762,70 Inner Belt Road,Somerville,MA,USA,1968
CoreSite,BO1 Boston Data Center,"70 Inner Belt Road, Somerville, MA, USA",42.37670585,-71.07975762,70 Inner Belt Road,Somerville,MA,USA,1968
CoreSite,BO1 Boston Data Center,"70 Inner Belt Road, Somerville, MA, USA",42.37670585,-71.07975762,70 Inner Belt Road,Somerville,MA,USA,1968
24Shells Inc,EWR Data Center,"101 Possumtown Road, Piscataway, NJ, USA",40.5574623,-74.48445497,101 Possumtown Road,Piscataway,NJ,USA,2010
24Shells Inc,EWR Data Center,"101 Possumtown Road, Piscataway, NJ, USA",40.5574623,-74.48445497,101 Possumtown Road,Piscataway,NJ,USA,2010
Evocative,New York Data Center (JFK2),"480 N Bedford Rd, Chappaqua, NY 10514, USA",41.1774816,-73.7512709,480 N Bedford Rd,Chappaqua,NY 10514,USA,1916
Digital Realty,Miami MIA10 Data Center,"36 Northeast 2nd Street, Miami, FL 33132, USA",25.7758419,-80.1929625,36 Northeast 2nd Street,Miami,FL 33132,USA,Not Available
Digital Realty,Miami MIA10 Data Center,"36 Northeast 2nd Street, Miami, FL 33132, USA",25.7758419,-80.1929625,36 Northeast 2nd Street,Miami,FL 33132,USA,Not Available
Digital Realty,Miami MIA10 Data Center,"36 Northeast 2nd Street, Miami, FL 33132, USA",25.7758419,-80.1929625,36 Northeast 2nd Street,Miami,FL 33132,USA,Not Available
Digital Realty,Miami MIA10 Data Center,"36 Northeast 2nd Street, Miami, FL 33132, USA",25.7758419,-80.1929625,36 Northeast 2nd Street,Miami,FL 33132,USA,Not Available
Digital Realty,Miami MIA10 Data Center,"36 Northeast 2nd Street, Miami, FL 33132, USA",25.7758419,-80.1929625,36 Northeast 2nd Street,Miami,FL 33132,USA,Not Available
Digital Realty,Miami MIA10 Data Center,"36 Northeast 2nd Street, Miami, FL 33132, USA",25.7758419,-80.1929625,36 Northeast 2nd Street,Miami,FL 33132,USA,Not Available
Digital Realty,Miami MIA10 Data Center,"36 Northeast 2nd Street, Miami, FL 33132, USA",25.7758419,-80.1929625,36 Northeast 2nd Street,Miami,FL 33132,USA,Not Available
Flexential,Portland - Hillsboro 1 Data Center,"3935 NE Aloclek Dr, Hillsboro, OR 97124, USA",45.5489278,-122.8924544,3935 NE Aloclek Dr,Hillsboro,OR 97124,USA,1999
US Signal,South Bend Data Center,"506 West South Street, South Bend, IN, USA",41.66945393877551,-86.256206,506 West South Street,South Bend,IN,USA,1927
Flexential,Tampa - North Data Center,"8350 Parkedge Dr, Tampa, FL 33637, USA",28.0738377,-82.3683619,8350 Parkedge Dr,Tampa,FL 33637,USA,2015
Lumen,Chicago 2 Data Center,"900 North Kingsbury Street, Chicago, IL, USA",41.897947,-87.643443,900 North Kingsbury Street,Chicago,IL,USA,Not Available
Flexential,Charlotte - South Data Center,"8910 Lenox Pointe Drive, Charlotte, NC, USA",35.1353954,-80.9369727,8910 Lenox Pointe Drive,Charlotte,NC,USA,2000
Flexential,Charlotte - South Data Center,"8910 Lenox Pointe Drive, Charlotte, NC, USA",35.1353954,-80.9369727,8910 Lenox Pointe Drive,Charlotte,NC,USA,2000
US Signal,Southfield Data Center,"21648 Melrose Avenue, Southfield, MI, USA",42.44774752704326,-83.25622432,21648 Melrose Avenue,Southfield,MI,USA,1986
Rackspace,SJC2 San Jose Data Center,"150 South 1st Street, San Jose, CA, USA",37.3336276,-121.8879727,150 South 1st Street,San Jose,CA,USA,1987
American Tower,Edge Data Center Boulder,"9110 Interlocken Loop, Broomfield, CO, USA",39.93038207546503,-105.128073,9110 Interlocken Loop,Broomfield,CO,USA,Not Available
Equinix,MI2 Miami Data Center,"36 Northeast 2nd Street, Miami, FL, USA",25.7758419,-80.1929625,36 Northeast 2nd Street,Miami,FL,USA,Not Available
Equinix,MI2 Miami Data Center,"36 Northeast 2nd Street, Miami, FL, USA",25.7758419,-80.1929625,36 Northeast 2nd Street,Miami,FL,USA,Not Available
Equinix,MI2 Miami Data Center,"36 Northeast 2nd Street, Miami, FL, USA",25.7758419,-80.1929625,36 Northeast 2nd Street,Miami,FL,USA,Not Available
Equinix,MI2 Miami Data Center,"36 Northeast 2nd Street, Miami, FL, USA",25.7758419,-80.1929625,36 Northeast 2nd Street,Miami,FL,USA,Not Available
Equinix,MI2 Miami Data Center,"36 Northeast 2nd Street, Miami, FL, USA",25.7758419,-80.1929625,36 Northeast 2nd Street,Miami,FL,USA,Not Available
Equinix,MI2 Miami Data Center,"36 Northeast 2nd Street, Miami, FL, USA",25.7758419,-80.1929625,36 Northeast 2nd Street,Miami,FL,USA,Not Available
Equinix,MI2 Miami Data Center,"36 Northeast 2nd Street, Miami, FL, USA",25.7758419,-80.1929625,36 Northeast 2nd Street,Miami,FL,USA,Not Available
Evocative,Dallas Data Center (DAL6),"1221 Coit Road, Plano, TX, USA",33.01601457142858,-96.76688514,1221 Coit Road,Plano,TX,USA,2011
CoreSite,SV7 Silicon Valley Data Center,"3020 Coronado Drive, Santa Clara, CA, USA",37.30224047360288,-122.0289792,3020 Coronado Drive,Santa Clara,CA,USA,2016
Digital Realty,Silicon Valley SJC14 Data Center,"1500 Space Park Drive, Santa Clara, CA 95054, USA",37.37576825,-121.9551844,1500 Space Park Drive,Santa Clara,CA 95054,USA,2008
Digital Realty,Silicon Valley SJC14 Data Center,"1500 Space Park Drive, Santa Clara, CA 95054, USA",37.37576825,-121.9551844,1500 Space Park Drive,Santa Clara,CA 95054,USA,2008
UnitedLayer,One Wilshire Data Center,"624 South Grand Avenue, Los Angeles, CA, USA",34.0478871,-118.2555541,624 South Grand Avenue,Los Angeles,CA,USA,Not Available
UnitedLayer,One Wilshire Data Center,"624 South Grand Avenue, Los Angeles, CA, USA",34.0478871,-118.2555541,624 South Grand Avenue,Los Angeles,CA,USA,1967
UnitedLayer,One Wilshire Data Center,"624 South Grand Avenue, Los Angeles, CA, USA",34.0478871,-118.2555541,624 South Grand Avenue,Los Angeles,CA,USA,1967
UnitedLayer,One Wilshire Data Center,"624 South Grand Avenue, Los Angeles, CA, USA",34.0478871,-118.2555541,624 South Grand Avenue,Los Angeles,CA,USA,Not Available
UnitedLayer,One Wilshire Data Center,"624 South Grand Avenue, Los Angeles, CA, USA",34.0478871,-118.2555541,624 South Grand Avenue,Los Angeles,CA,USA,Not Available
UnitedLayer,One Wilshire Data Center,"624 South Grand Avenue, Los Angeles, CA, USA",34.0478871,-118.2555541,624 South Grand Avenue,Los Angeles,CA,USA,Not Available
Equinix,SV15 Silicon Valley Data Center,"2970 Corvin Drive, Santa Clara, CA, USA",37.37533395653293,-121.9879547,2970 Corvin Drive,Santa Clara,CA,USA,1973
TierPoint,Jacksonville Data Center,"8324 Baymeadows Way, Jacksonville, FL, USA",30.2167346,-81.5815109,8324 Baymeadows Way,Jacksonville,FL,USA,1982
TierPoint,Jacksonville Data Center,"8324 Baymeadows Way, Jacksonville, FL, USA",30.2167346,-81.5815109,8324 Baymeadows Way,Jacksonville,FL,USA,1982
Lumen,Hartford 1 Data Center,"155 Locust Street, Hartford, CT, USA",41.7450929,-72.6651517,155 Locust Street,Hartford,CT,USA,Not Available
Lumen,Tustin 1 Data Center,"14452 Franklin Avenue, Tustin, CA, USA",33.7167573,-117.8057759,14452 Franklin Avenue,Tustin,CA,USA,Not Available
1547 Critical Systems Realty,CHIL2 Chicago Data Center,"725 South Wells Street, Chicago, IL, USA",41.87262895,-87.63329793,725 South Wells Street,Chicago,IL,USA,1925
1547 Critical Systems Realty,CHIL2 Chicago Data Center,"725 South Wells Street, Chicago, IL, USA",41.87262895,-87.63329793,725 South Wells Street,Chicago,IL,USA,1925
1547 Critical Systems Realty,CHIL2 Chicago Data Center,"725 South Wells Street, Chicago, IL, USA",41.87262895,-87.63329793,725 South Wells Street,Chicago,IL,USA,1925
Lumen,Austin 3 Data Center,"2916 Montopolis Dr, Austin, TX, USA",30.21429715,-97.71266755,2916 Montopolis Dr,Austin,TX,USA,1999
Lumen,Austin 3 Data Center,"2916 Montopolis Dr, Austin, TX, USA",30.21429715,-97.71266755,2916 Montopolis Dr,Austin,TX,USA,1999
Lumen,Austin 3 Data Center,"2916 Montopolis Dr, Austin, TX, USA",30.21429715,-97.71266755,2916 Montopolis Dr,Austin,TX,USA,1999
DataBank,EWR2 - Piscataway Data Center,"25 Corporate Place South, Piscataway, NJ, USA",40.549467001980446,-74.45588907,25 Corporate Place South,Piscataway,NJ,USA,1985
CoreSite,CH1 Chicago Data Center,"427 South LaSalle Street, Chicago, IL, USA",41.87633285,-87.63148077,427 South LaSalle Street,Chicago,IL,USA,Not Available
CoreSite,CH1 Chicago Data Center,"427 South LaSalle Street, Chicago, IL, USA",41.87633285,-87.63148077,427 South LaSalle Street,Chicago,IL,USA,Not Available
CoreSite,CH1 Chicago Data Center,"427 South LaSalle Street, Chicago, IL, USA",41.87633285,-87.63148077,427 South LaSalle Street,Chicago,IL,USA,Not Available
CoreSite,CH1 Chicago Data Center,"427 South LaSalle Street, Chicago, IL, USA",41.87633285,-87.63148077,427 South LaSalle Street,Chicago,IL,USA,Not Available
DataBank,SLC2 Granite Point Data Center,"14944 Pony Express Rd, Bluffdale, Salt Lake, UT, USA",40.48100987006763,-111.9029144,14944 Pony Express Rd,Bluffdale,Salt Lake,UT,2001
Evocative,El Segundo Data Center (LAX10),"2260 East El Segundo Boulevard, El Segundo, CA, USA",33.915514,-118.3846185,2260 East El Segundo Boulevard,El Segundo,CA,USA,Not Available
DartPoints,Columbus Data Center,"2425 Technology Blvd, Columbus, IN 47201, USA",39.18314721212121,-85.89557803,2425 Technology Blvd,Columbus,IN 47201,USA,2008
Aptum Technologies,LAX-600W7 Data Center,"360 East 2nd Street, Los Angeles, CA, USA",34.0480619,-118.2400005,360 East 2nd Street,Los Angeles,CA,USA,Not Available
Digital Realty,Charlotte CLT10 Data Center,"113 North Myers Street, Charlotte, NC, USA",35.22145201510647,-80.83592112,113 North Myers Street,Charlotte,NC,USA,1999
Netrality Data Centers,401 North Broad Philadelphia Data Center,"401 North Broad Street, Philadelphia, PA, USA",39.9598694,-75.16081442,401 North Broad Street,Philadelphia,PA,USA,Not Available
Netrality Data Centers,401 North Broad Philadelphia Data Center,"401 North Broad Street, Philadelphia, PA, USA",39.9598694,-75.16081442,401 North Broad Street,Philadelphia,PA,USA,Not Available
Netrality Data Centers,401 North Broad Philadelphia Data Center,"401 North Broad Street, Philadelphia, PA, USA",39.9598694,-75.16081442,401 North Broad Street,Philadelphia,PA,USA,Not Available
Netrality Data Centers,401 North Broad Philadelphia Data Center,"401 North Broad Street, Philadelphia, PA, USA",39.9598694,-75.16081442,401 North Broad Street,Philadelphia,PA,USA,Not Available
Netrality Data Centers,401 North Broad Philadelphia Data Center,"401 North Broad Street, Philadelphia, PA, USA",39.9598694,-75.16081442,401 North Broad Street,Philadelphia,PA,USA,Not Available
Flexential,Nashville - Cool Springs Data Center,"425 Duke Drive, Franklin, TN, USA",35.95102,-86.83342994,425 Duke Drive,Franklin,TN,USA,2015
Telesystem,DC-2 Michigan Data Center,"1240 Huber Drive, Monroe, MI, USA",41.936367234375005,-83.40490822,1240 Huber Drive,Monroe,MI,USA,Not Available
Cologix,LAK1 Lakeland Data Center,"2850 Interstate Drive, Lakeland, FL, USA",28.078985047165688,-81.97469041,2850 Interstate Drive,Lakeland,FL,USA,2013
Lumen,Austin 2 Data Center,"500 Chicon Street, Austin, TX, USA",30.2610485,-97.72307331,500 Chicon Street,Austin,TX,USA,Not Available
DataBank,ATL2 - Atlanta West End Data Center,"1100 White Street Southwest, Atlanta, GA, USA",33.733908400000004,-84.42572934,1100 White Street Southwest,Atlanta,GA,USA,Not Available
DataBank,ATL2 - Atlanta West End Data Center,"1100 White Street Southwest, Atlanta, GA, USA",33.733908400000004,-84.42572934,1100 White Street Southwest,Atlanta,GA,USA,1962
US Signal,Indianapolis Data Center,"701 West Henry Street, Indianapolis, Indiana, USA",39.7595371,-86.1709558,701 West Henry Street,Indianapolis,Indiana,USA,1999
US Signal,Indianapolis Data Center,"701 West Henry Street, Indianapolis, Indiana, USA",39.7595371,-86.1709558,701 West Henry Street,Indianapolis,Indiana,USA,1999
Centersquare,SFO4 Santa Clara Data Center Campus,"1500 Space Park Drive, Santa Clara, CA 95054, USA",37.37576825,-121.9551844,1500 Space Park Drive,Santa Clara,CA 95054,USA,2008
Centersquare,SFO4 Santa Clara Data Center Campus,"1500 Space Park Drive, Santa Clara, CA 95054, USA",37.37576825,-121.9551844,1500 Space Park Drive,Santa Clara,CA 95054,USA,2008
CoreSite,DE1 Denver Data Center,"910 15th Street, Denver, CO, USA",39.7455712,-104.9956911,910 15th Street,Denver,CO,USA,1910
CoreSite,DE1 Denver Data Center,"910 15th Street, Denver, CO, USA",39.7455712,-104.9956911,910 15th Street,Denver,CO,USA,1910
Iron Mountain Data Centers,AZP - 2 - Phoenix Data Center,"4802 East Van Buren Street, Phoenix, AZ, USA",33.45235855,-111.9772614,4802 East Van Buren Street,Phoenix,AZ,USA,Not Available
Iron Mountain Data Centers,AZP - 2 - Phoenix Data Center,"4802 East Van Buren Street, Phoenix, AZ, USA",33.45235855,-111.9772614,4802 East Van Buren Street,Phoenix,AZ,USA,Not Available
China Telecom,Los Angeles Data Center,"600 West 7th Street, Los Angeles, CA, USA",34.0473499,-118.256999,600 West 7th Street,Los Angeles,CA,USA,1914
China Telecom,Los Angeles Data Center,"600 West 7th Street, Los Angeles, CA, USA",34.0473499,-118.256999,600 West 7th Street,Los Angeles,CA,USA,1914
China Telecom,Los Angeles Data Center,"600 West 7th Street, Los Angeles, CA, USA",34.0473499,-118.256999,600 West 7th Street,Los Angeles,CA,USA,1914
China Telecom,Los Angeles Data Center,"600 West 7th Street, Los Angeles, CA, USA",34.0473499,-118.256999,600 West 7th Street,Los Angeles,CA,USA,1912
China Telecom,Los Angeles Data Center,"600 West 7th Street, Los Angeles, CA, USA",34.0473499,-118.256999,600 West 7th Street,Los Angeles,CA,USA,1914
China Telecom,Los Angeles Data Center,"600 West 7th Street, Los Angeles, CA, USA",34.0473499,-118.256999,600 West 7th Street,Los Angeles,CA,USA,1912
China Telecom,Los Angeles Data Center,"600 West 7th Street, Los Angeles, CA, USA",34.0473499,-118.256999,600 West 7th Street,Los Angeles,CA,USA,1914
China Telecom,Los Angeles Data Center,"600 West 7th Street, Los Angeles, CA, USA",34.0473499,-118.256999,600 West 7th Street,Los Angeles,CA,USA,1912
Equinix,AT3 Atlanta Data Center,"56 Marietta Street NorthWest, Atlanta, GA, USA",33.77239354717176,-84.4017311,56 Marietta Street NorthWest,Atlanta,GA,USA,1917
Equinix,AT3 Atlanta Data Center,"56 Marietta Street NorthWest, Atlanta, GA, USA",33.77239354717176,-84.4017311,56 Marietta Street NorthWest,Atlanta,GA,USA,1917
Equinix,AT3 Atlanta Data Center,"56 Marietta Street NorthWest, Atlanta, GA, USA",33.77239354717176,-84.4017311,56 Marietta Street NorthWest,Atlanta,GA,USA,1917
Equinix,AT3 Atlanta Data Center,"56 Marietta Street NorthWest, Atlanta, GA, USA",33.77239354717176,-84.4017311,56 Marietta Street NorthWest,Atlanta,GA,USA,1917
Limestone Networks,DFW1 Dallas Data Center,"400 S Akard St, Dallas, TX, USA",32.778320550000004,-96.79850024,400 S Akard St,Dallas,TX,USA,1921
Limestone Networks,DFW1 Dallas Data Center,"400 S Akard St, Dallas, TX, USA",32.778320550000004,-96.79850024,400 S Akard St,Dallas,TX,USA,2009
Opus Interactive,Hillsboro Data Center,"8135 Northeast Evergreen Parkway, Hillsboro, OR, USA",45.5473804,-122.8972723,8135 Northeast Evergreen Parkway,Hillsboro,OR,USA,Not Available
Dynascale,Irvine Data Center,"2640 Main Street, Irvine, CA, USA",33.68105165,-117.8417019,2640 Main Street,Irvine,CA,USA,Not Available
Performive,ATL05 Data Center,"1130 Powers Ferry Place, Marietta, GA, USA",33.924006345084614,-84.48240908,1130 Powers Ferry Place,Marietta,GA,USA,2002
Performive,ATL05 Data Center,"1130 Powers Ferry Place, Marietta, GA, USA",33.924006345084614,-84.48240908,1130 Powers Ferry Place,Marietta,GA,USA,2002
Performive,ATL05 Data Center,"1130 Powers Ferry Place, Marietta, GA, USA",33.924006345084614,-84.48240908,1130 Powers Ferry Place,Marietta,GA,USA,2002
Equinix,DE1 Englewood Data Center,"9706 East Easter Avenue, Centennial, CO, USA",39.58737215,-104.8765755,9706 East Easter Avenue,Centennial,CO,USA,Not Available
Digital Realty,Silicon Valley SC1 Data Center,"2220 De La Cruz Boulevard, Santa Clara, CA, USA",37.36262782738254,-121.941613,2220 De La Cruz Boulevard,Santa Clara,CA,USA,
US Signal,Oak Brook Data Center,"810 Jorie Blvd, Oak Brook, IL, USA",41.84085848829432,-87.94907506,810 Jorie Blvd,Oak Brook,IL,USA,1962
Digital Realty,Chicago ORD23 Data Center,"505 North Railroad Avenue, Northlake, IL, USA",41.91899112244898,-87.91289539,505 North Railroad Avenue,Northlake,IL,USA,1960
DataBank,LAX1 Los Angeles One Wilshire Data Center,"624 South Grand Avenue, Los Angeles, CA, USA",34.0478871,-118.2555541,624 South Grand Avenue,Los Angeles,CA,USA,Not Available
DataBank,LAX1 Los Angeles One Wilshire Data Center,"624 South Grand Avenue, Los Angeles, CA, USA",34.0478871,-118.2555541,624 South Grand Avenue,Los Angeles,CA,USA,1967
DataBank,LAX1 Los Angeles One Wilshire Data Center,"624 South Grand Avenue, Los Angeles, CA, USA",34.0478871,-118.2555541,624 South Grand Avenue,Los Angeles,CA,USA,1967
DataBank,LAX1 Los Angeles One Wilshire Data Center,"624 South Grand Avenue, Los Angeles, CA, USA",34.0478871,-118.2555541,624 South Grand Avenue,Los Angeles,CA,USA,Not Available
DataBank,LAX1 Los Angeles One Wilshire Data Center,"624 South Grand Avenue, Los Angeles, CA, USA",34.0478871,-118.2555541,624 South Grand Avenue,Los Angeles,CA,USA,Not Available
DataBank,LAX1 Los Angeles One Wilshire Data Center,"624 South Grand Avenue, Los Angeles, CA, USA",34.0478871,-118.2555541,624 South Grand Avenue,Los Angeles,CA,USA,Not Available
DataBank,DEN3 Downtown Denver Data Center,"1500 Champa Street, Denver, CO, USA",39.7457646,-104.994421,1500 Champa Street,Denver,CO,USA,1985
DataBank,DEN3 Downtown Denver Data Center,"1500 Champa Street, Denver, CO, USA",39.7457646,-104.994421,1500 Champa Street,Denver,CO,USA,1985
H5 Data Centers,Seattle Data Center,"1000 Denny Way, Seattle, WA, USA",47.6191101,-122.3365314,1000 Denny Way,Seattle,WA,USA,1988
H5 Data Centers,Seattle Data Center,"1000 Denny Way, Seattle, WA, USA",47.6191101,-122.3365314,1000 Denny Way,Seattle,WA,USA,1929
Lumen,Amarillo 1 Data Center,"512 SE 8th Ave, Amarillo, TX, USA",35.20502396972845,-101.8330585,512 SE 8th Ave,Amarillo,TX,USA,Not Available
Digital Realty,Boston BOS13 Data Center,"55 Middlesex Turnpike, Bedford, MA, USA",42.512436050000005,-71.23675146,55 Middlesex Turnpike,Bedford,MA,USA,1971
H5 Data Centers,Atlanta Data Center,"345 Courtland Street Northeast, Atlanta, GA, USA",33.764767,-84.384012,345 Courtland Street Northeast,Atlanta,GA,USA,1975
H5 Data Centers,Atlanta Data Center,"345 Courtland Street Northeast, Atlanta, GA, USA",33.764767,-84.384012,345 Courtland Street Northeast,Atlanta,GA,USA,1975
H5 Data Centers,Atlanta Data Center,"345 Courtland Street Northeast, Atlanta, GA, USA",33.764767,-84.384012,345 Courtland Street Northeast,Atlanta,GA,USA,1975
Lumen,Akron 2 Data Center,"110 South Arlington Street, Akron, OH, USA",41.06956941666667,-81.49075821,110 South Arlington Street,Akron,OH,USA,Not Available
Data Canopy,Cincinnati,"229 W 7th St, Cincinnati, OH 45202, USA",39.1027886,-84.51792286,229 W 7th St,Cincinnati,OH 45202,USA,1931
American Tower,Edge Data Center Atlanta,"2374 Fairburn Road Southwest, Atlanta, GA, USA",33.6903834,-84.51117176,2374 Fairburn Road Southwest,Atlanta,GA,USA,Not Available
Vantage Data Centers,CA2 Santa Clara Data Center,"737 Mathew Street, Santa Clara, CA, USA",37.36409,-121.9469487,737 Mathew Street,Santa Clara,CA,USA,2019
Flexential,Atlanta - Douglasville 2 Data Center,"1750 N River Rd, Douglasville, Georgia 30122, USA",33.730702550000004,-84.61123988,1750 N River Rd,Douglasville,Georgia 30122,USA,2023
Limestone Networks,JFK1 NYC Data Center,"5851 West Side Avenue, North Bergen, NJ, USA",40.79686485,-74.03114034,5851 West Side Avenue,North Bergen,NJ,USA,1998
Limestone Networks,JFK1 NYC Data Center,"5851 West Side Avenue, North Bergen, NJ, USA",40.79686485,-74.03114034,5851 West Side Avenue,North Bergen,NJ,USA,1998
CoreSite,VA2 Reston Data Center,"12098 Sunrise Valley Drive, Reston, VA, USA",38.94506655436968,-77.34115631,12098 Sunrise Valley Drive,Reston,VA,USA,1982
DC BLOX,Greenville GSP1 Data Center,"33 Global Drive, Greenville, SC, USA",34.80691215,-82.34558275,33 Global Drive,Greenville,SC,USA,2021
DC BLOX,Greenville GSP1 Data Center,"33 Global Drive, Greenville, SC, USA",34.80691215,-82.34558275,33 Global Drive,Greenville,SC,USA,2021
Cogent Communications,Atlanta Data Center,"55 Marietta St NW, Atlanta, GA, USA",33.77239354717176,-84.4017311,55 Marietta St NW,Atlanta,GA,USA,1955
"Datacate, Inc",SJC1 Bay Area Santa Clara Data Center,"2151 Mission College Blvd, Santa Clara, CA, USA",37.38858276926831,-121.9626957,2151 Mission College Blvd,Santa Clara,CA,USA,1983
"Datacate, Inc",SJC1 Bay Area Santa Clara Data Center,"2151 Mission College Blvd, Santa Clara, CA, USA",37.38858276926831,-121.9626957,2151 Mission College Blvd,Santa Clara,CA,USA,1983
Equinix,LA2 Los Angeles Data Center,"818 West 7th Street, Los Angeles, CA, USA",33.73795510204082,-118.2950326,818 West 7th Street,Los Angeles,CA,USA,Not Available
Equinix,LA2 Los Angeles Data Center,"818 West 7th Street, Los Angeles, CA, USA",33.73795510204082,-118.2950326,818 West 7th Street,Los Angeles,CA,USA,Not Available
Equinix,DA4 Dallas Data Center,"2323 Bryan Street, Dallas, TX, USA",32.78697608163265,-96.79400535,2323 Bryan Street,Dallas,TX,USA,1983
Equinix,DA4 Dallas Data Center,"2323 Bryan Street, Dallas, TX, USA",32.78697608163265,-96.79400535,2323 Bryan Street,Dallas,TX,USA,1983
Equinix,DA4 Dallas Data Center,"2323 Bryan Street, Dallas, TX, USA",32.78697608163265,-96.79400535,2323 Bryan Street,Dallas,TX,USA,1983
Equinix,DA4 Dallas Data Center,"2323 Bryan Street, Dallas, TX, USA",32.78697608163265,-96.79400535,2323 Bryan Street,Dallas,TX,USA,1983
Equinix,DA4 Dallas Data Center,"2323 Bryan Street, Dallas, TX, USA",32.78697608163265,-96.79400535,2323 Bryan Street,Dallas,TX,USA,1983
Equinix,DA4 Dallas Data Center,"2323 Bryan Street, Dallas, TX, USA",32.78697608163265,-96.79400535,2323 Bryan Street,Dallas,TX,USA,1983
Digital Fortress,Portland Data Center 2 - (PTL2),"9705 Southwest Sunshine Court, Beaverton, OR, USA",45.47632635,-122.776147,9705 Southwest Sunshine Court,Beaverton,OR,USA,1987
Lumen,San Antonio 1 Data Center,"5130 Service Center Drive, San Antonio, TX, USA",29.47560861,-98.39147204,5130 Service Center Drive,San Antonio,TX,USA,Not Available
DC BLOX,Huntsville HSV1 Data Center,"333 Diamond Drive Northwest, Huntsville, AL, USA",34.71042017296464,-86.69215608,333 Diamond Drive Northwest,Huntsville,AL,USA,2018
Evocative,Santa Clara Data Center (SJC14),"1525 Comstock Street, Santa Clara, CA 95054, USA",37.37488095,-121.9559991,1525 Comstock Street,Santa Clara,CA 95054,USA,2007
Evocative,Santa Clara Data Center (SJC14),"1525 Comstock Street, Santa Clara, CA 95054, USA",37.37488095,-121.9559991,1525 Comstock Street,Santa Clara,CA 95054,USA,2007
Evocative,Santa Clara Data Center (SJC14),"1525 Comstock Street, Santa Clara, CA 95054, USA",37.37488095,-121.9559991,1525 Comstock Street,Santa Clara,CA 95054,USA,2007
Psychz Networks,Dallas Data Center,"1515 Round Table Drive, Dallas, TX, USA",32.83790805,-96.87839317,1515 Round Table Drive,Dallas,TX,USA,1969
Psychz Networks,Dallas Data Center,"1515 Round Table Drive, Dallas, TX, USA",32.83790805,-96.87839317,1515 Round Table Drive,Dallas,TX,USA,1969
Psychz Networks,Dallas Data Center,"1515 Round Table Drive, Dallas, TX, USA",32.83790805,-96.87839317,1515 Round Table Drive,Dallas,TX,USA,1969
Psychz Networks,Dallas Data Center,"1515 Round Table Drive, Dallas, TX, USA",32.83790805,-96.87839317,1515 Round Table Drive,Dallas,TX,USA,1969
Psychz Networks,Dallas Data Center,"1515 Round Table Drive, Dallas, TX, USA",32.83790805,-96.87839317,1515 Round Table Drive,Dallas,TX,USA,1969
CyrusOne,CHI5 Chicago Lombard Data Center,"1850 Springer Drive, Lombard, IL, USA",41.849479200000005,-88.02961199,1850 Springer Drive,Lombard,IL,USA,2000
Colocation Northwest,Downtown Seattle Data Center,"2001 6th Avenue, Seattle, WA, USA",47.61435475,-122.3388637,2001 6th Avenue,Seattle,WA,USA,1981
Colocation Northwest,Downtown Seattle Data Center,"2001 6th Avenue, Seattle, WA, USA",47.61435475,-122.3388637,2001 6th Avenue,Seattle,WA,USA,1981
Colocation Northwest,Downtown Seattle Data Center,"2001 6th Avenue, Seattle, WA, USA",47.61435475,-122.3388637,2001 6th Avenue,Seattle,WA,USA,1981
Colocation Northwest,Downtown Seattle Data Center,"2001 6th Avenue, Seattle, WA, USA",47.61435475,-122.3388637,2001 6th Avenue,Seattle,WA,USA,1981
